Location Code ,Date,Whitton Code,Taxa,Original count Unit,Original no's (per ml),Biovolume units,Biovolume (µm^3 per ml),mean cell/fil. length,mean cell width/diameter,mean cell depth,mean biovolume,Mean Staurastrum or Ceratium cell volume ,cells/colony or filament,Factor,Year,Month,Group code,Group,Genus,,,,,,,,
RB5,28-Oct-2014,01060000,Aphanothece,CO,66,CE,"4,052",1.5,0.9,,0.636172512,,96,100,2014,10,01,,Aphanothece,,,,,,,,
RB5,28-Oct-2014,01750010,Snowella lacustris,CO,33,CE,"3,962",2.2,1.8,,3.732212072,,32,100,2014,10,01,,Snowella,lacustris,,,,,,,
RB5,28-Oct-2014,01780010,Woronichinia naegeliana,CO,3,CE,"17,614",6,3.9,,47.78362426,,128,1152,2014,10,01,,Woronichinia,naegeliana,,,,,,,
RB5,28-Oct-2014,05020000,Chroomonas,CE,564,CE,"24,700",6,4.1,3.4,43.79380159,,1,100,2014,10,05,,Chroomonas,,,,,,,,
RB5,28-Oct-2014,05040001,Cryptomonas (small) Length <20 µm,CE,464,CE,"297,999",17.5,10.3,6.798,641.5862619,,1,100,2014,10,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,28-Oct-2014,05040002,Cryptomonas (medium) Length 20-30 µm,CE,75,CE,"92,048",23.9,12.2,8.052,1229.306336,,1,1152,2014,10,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,28-Oct-2014,05100012,Rhodomonas lacustris var. nannoplanctica,CE,1095,CE,"111,284",9.1,5.7,,101.6450522,,1,100,2014,10,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,28-Oct-2014,06070110,Gymnodinium helveticum,CE,2,CE,"30,389",48.9,28.1,18.546,13343.32477,,1,16024.28,2014,10,06,,Gymnodinium,helveticum,,,,,,,
RB5,28-Oct-2014,08010000,Chrysochromulina,CE,133,CE,"5,073",4.8,3.9,3.9,38.22689941,,1,100,2014,10,08,,Chrysochromulina,,,,,,,,
RB5,28-Oct-2014,12000001,Small centric diatom (5 - <10 µm diam.),CE,498,CE,"86,750",,6.8,4.8,174.3206932,,1,100,2014,10,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,28-Oct-2014,12000004,Very small centric diatom (<5 µm diam.),CE,232,CE,"12,870",,4.2,4,55.41769441,,1,100,2014,10,12,,Very Small Centric,small,centric,diatom,(<5,µm,diam.),,
RB5,28-Oct-2014,12030000,Aulacoseira,FI,1031,CE,"7,114,069",22,6.6,,752.6627679,,9.167597765,576,2014,10,12,,Aulacoseira,,,,,,,,
RB5,28-Oct-2014,13080010,Asterionella formosa,CO,75,CE,"242,535",72.5,4.4,4.4,1403.6,,2.307692308,1152,2014,10,13,,Asterionella,formosa,,,,,,,
RB5,28-Oct-2014,13370040,Fragilaria crotonensis,CO,9,CE,"71,401",67,2.9,2.9,563.47,,14.66666667,1152,2014,10,13,,Fragilaria,crotonensis,,,,,,,
RB5,28-Oct-2014,16180000,Chlamydomonas,CE,66,CE,"3,896",5.3,4.6,,58.72055549,,1,100,2014,10,16,,Chlamydomonas,,,,,,,,
RB5,28-Oct-2014,16260010,Eudorina elegans,CO,9,CE,"38,466",,8.1,,278.2618569,,16,1152,2014,10,16,,Eudorina,elegans,,,,,,,
RB5,28-Oct-2014,17330040,Dictyosphaerium pulchellum,CO,33,CE,"9,532",,3.8,,28.73091201,,10,100,2014,10,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,28-Oct-2014,17510000,Kirchneriella,CO,33,CE,753,7.5,1.7,,5.674501731,,4,100,2014,10,17,,Kirchneriella,,,,,,,,
RB5,28-Oct-2014,17540040,Lagerheimia genevensis,CE,133,CE,"6,639",5.2,3.5,,50.02986301,,1,100,2014,10,17,,Lagerheimia,genevensis,,,,,,,
RB5,28-Oct-2014,17580020,Monoraphidium contortum,CE,299,CE,"4,405",19.5,1.7,,14.7537045,,1,100,2014,10,17,,Monoraphidium,contortum,,,,,,,
RB5,28-Oct-2014,17580080,Monoraphidium minutum,CE,66,CE,"2,554",13.5,3.3,,38.488437,,1,100,2014,10,17,,Monoraphidium,minutum,,,,,,,
RB5,28-Oct-2014,17640000,Oocystis,CO,6,CE,"13,168",14.7,10.9,,914.4689268,,2.5,1152,2014,10,17,,Oocystis,,,,,,,,
RB5,28-Oct-2014,17680030,Pediastrum boryanum,CO,14,CE,"34,849",8.3,6.4,5,177.952,,13.6,1152,2014,10,17,,Pediastrum,boryanum,,,,,,,
RB5,28-Oct-2014,17810160,Scenedesmus communis,CO,100,CE,"20,483",10.2,3.4,,61.73857883,,3.333333333,100,2014,10,17,,Scenedesmus,communis,,,,,,,
RB5,28-Oct-2014,17970010,Tetrastrum elegans,CO,33,CE,"1,076",2.9,2.7,,8.111199532,,4,100,2014,10,17,,Tetrastrum,elegans,,,,,,,
RB5,28-Oct-2014,17970050,Tetrastrum staurogeniaeforme,CO,33,CE,"1,178",3.3,2.7,,8.874606547,,4,100,2014,10,17,,Tetrastrum,staurogeniaeforme,,,,,,,
RB5,28-Oct-2014,18110000,Desmodesmus,CO,66,CE,"52,114",15,5,,196.3495408,,4,100,2014,10,18,,Desmodesmus,,,,,,,,
RB5,28-Oct-2014,25010010,Elakatothrix gelatinosa,CO,33,CE,"2,729",21.1,3.7,,82.25357156,,1,100,2014,10,25,,Elakatothrix,gelatinosa,,,,,,,
RB5,28-Oct-2014,27040000,Closterium,CE,1,CE,"3,565",174.8,11.2,,5740.452138,,1,16024.28,2014,10,27,,Closterium,,,,,,,,
RB5,28-Oct-2014,27370000,Staurastrum,CE,1,CE,"1,763",24.1,20.2,,2838.763146,,1,16024.28,2014,10,27,,Staurastrum,,,,,,,,
RB5,28-Oct-2014,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,66,CE,"3,607",5.5,4.7,4,54.36159568,,1,100,2014,10,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
RB5,28-Oct-2014,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,564,CE,"8,798",,3.1,,15.59853112,,1,100,2014,10,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
RB5,11-Nov-2014,01020000,Anabaena,FI,14,CE,"19,723",5.7,5,,74.61282552,,18.4,1152,2014,11,01,,Anabaena,,,,,,,,
RB5,11-Nov-2014,01040000,Aphanizomenon,FI,37,FI,"50,771",140.4,4.3,,1359.260327,,1,1152,2014,11,01,,Aphanizomenon,,,,,,,,
RB5,11-Nov-2014,01050000,Aphanocapsa,CO,66,CE,"2,274",,0.9,,0.381703507,,90,100,2014,11,01,,Aphanocapsa,,,,,,,,
RB5,11-Nov-2014,01530160,Oscillatoria limnetica (Pseudanabaena limnetica),FI,33,FI,"3,704",5.7,5,,111.9192383,,1,100,2014,11,01,,Oscillatoria,limnetica,(Pseudanabaena,limnetica),,,,,
RB5,11-Nov-2014,04100000,Trachelomonas,CE,33,CE,"95,665",19.1,17,,2890.212881,,1,100,2014,11,04,,Trachelomonas,,,,,,,,
RB5,11-Nov-2014,05020000,Chroomonas,CE,430,CE,"16,929",6.5,3.4,3.4,39.343212,,1,100,2014,11,05,,Chroomonas,,,,,,,,
RB5,11-Nov-2014,05040001,Cryptomonas (small) Length <20 µm,CE,265,CE,"80,726",14.5,7.8,5.148,304.8595228,,1,100,2014,11,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,11-Nov-2014,05040002,Cryptomonas (medium) Length 20-30 µm,CE,20,CE,"23,173",22.4,12.2,8.052,1152.153219,,1,1152,2014,11,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,11-Nov-2014,05100012,Rhodomonas lacustris var. nannoplanctica,CE,960,CE,"108,207",9.9,5.8,,112.728722,,1,100,2014,11,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,11-Nov-2014,06070110,Gymnodinium helveticum,CE,6,CE,"38,033",40.3,21.8,14.388,6618.515514,,1,1152,2014,11,06,,Gymnodinium,helveticum,,,,,,,
RB5,11-Nov-2014,08010000,Chrysochromulina,CE,232,CE,"9,585",4.7,4.1,4.1,41.36796846,,1,100,2014,11,08,,Chrysochromulina,,,,,,,,
RB5,11-Nov-2014,09350000,Ochromonas,CE,165,CE,"12,251",6.4,4.7,,74.0243005,,1,100,2014,11,09,,Ochromonas,,,,,,,,
RB5,11-Nov-2014,12000001,Small centric diatom (5 - <10 µm diam.),CE,265,CE,"23,479",,5.6,3.6,88.66831105,,1,100,2014,11,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,11-Nov-2014,12000004,Very small centric diatom (<5 µm diam.),CE,165,CE,"10,528",,4.5,4,63.61725124,,1,100,2014,11,12,,Very Small Centric,small,centric,diatom,(<5,µm,diam.),,
RB5,11-Nov-2014,12030000,Aulacoseira,FI,1368,CE,"13,365,821",22.3,6.8,,809.864887,,12.06722689,288,2014,11,12,,Aulacoseira,,,,,,,,
RB5,11-Nov-2014,13080010,Asterionella formosa,CO,29,CE,"63,829",65.7,5.1,5.1,1708.857,,1.3,1152,2014,11,13,,Asterionella,formosa,,,,,,,
RB5,11-Nov-2014,13370040,Fragilaria crotonensis,CO,3,CE,"45,393",61.1,3.9,3.9,929.331,,17,1152,2014,11,13,,Fragilaria,crotonensis,,,,,,,
RB5,11-Nov-2014,13810010,Synedra acus,CE,3,CE,"6,614",187.9,3.5,3.5,2301.775,,1,1152,2014,11,13,,Synedra,acus,,,,,,,
RB5,11-Nov-2014,16180000,Chlamydomonas,CE,99,CE,"13,212",7.3,5.9,,133.0532557,,1,100,2014,11,16,,Chlamydomonas,,,,,,,,
RB5,11-Nov-2014,16260010,Eudorina elegans,CO,6,CE,"8,615",,7.1,,187.4017614,,8,1152,2014,11,16,,Eudorina,elegans,,,,,,,
RB5,11-Nov-2014,16770010,Volvox aureus,CO,0,CE,"2,194",9.2,9.2,,407.7200834,,13,15990.24,2014,11,16,,Volvox,aureus,,,,,,,
RB5,11-Nov-2014,17000000,Unidentified green,CE,232,CE,"20,184",,5.5,,87.11374629,,1,100,2014,11,17,,Unidentified green,green,,,,,,,
RB5,11-Nov-2014,17080010,Botryococcus braunii,CO,0,CO,553,102.1,5,,1336.485875,,1,15990.24,2014,11,17,,Botryococcus,braunii,,,,,,,
RB5,11-Nov-2014,17200020,Coelastrum microporum,CO,33,CE,"54,103",,5.8,,102.1604043,,16,100,2014,11,17,,Coelastrum,microporum,,,,,,,
RB5,11-Nov-2014,17210010,Coenochloris fottii,CO,9,CE,"11,639",7.4,6.6,,168.7789237,,8,1152,2014,11,17,,Coenochloris,fottii,,,,,,,
RB5,11-Nov-2014,17330040,Dictyosphaerium pulchellum,CO,3,CE,"2,856",,3.9,,31.05935577,,32,1152,2014,11,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,11-Nov-2014,17540040,Lagerheimia genevensis,CE,66,CE,"1,258",4.2,2.4,,19.00035237,,1,100,2014,11,17,,Lagerheimia,genevensis,,,,,,,
RB5,11-Nov-2014,17580020,Monoraphidium contortum,CE,265,CE,"3,674",20.7,1.6,,13.87327316,,1,100,2014,11,17,,Monoraphidium,contortum,,,,,,,
RB5,11-Nov-2014,17580080,Monoraphidium minutum,CE,132,CE,"6,442",9.6,4.4,,48.65698702,,1,100,2014,11,17,,Monoraphidium,minutum,,,,,,,
RB5,11-Nov-2014,17640000,Oocystis,CO,3,CE,"6,011",12.9,8.8,,523.0626105,,4,1152,2014,11,17,,Oocystis,,,,,,,,
RB5,11-Nov-2014,17680030,Pediastrum boryanum,CO,3,CE,"5,446",6.8,5.2,5,118.456,,16,1152,2014,11,17,,Pediastrum,boryanum,,,,,,,
RB5,11-Nov-2014,17810000,Scenedesmus,CO,199,CE,"8,106",5.8,2.4,,17.4923879,,2.333333333,100,2014,11,17,,Scenedesmus,,,,,,,,
RB5,11-Nov-2014,17960030,Tetraedron minimum,CE,33,CE,"6,791",7.7,7.3,3.65,205.1665,,1,100,2014,11,17,,Tetraedron,minimum,,,,,,,
RB5,11-Nov-2014,18110000,Desmodesmus,CO,99,CE,"6,140",6.1,2.2,,15.45873025,,4,100,2014,11,18,,Desmodesmus,,,,,,,,
RB5,11-Nov-2014,27050000,Cosmarium,CE,1,CE,"8,473",30,28.1,18.546,8186.088818,,1,15990.24,2014,11,27,,Cosmarium,,,,,,,,
RB5,11-Nov-2014,90000003,Nanoplankton - unidentified single cells 2–20 µm diameter,CE,265,CE,"4,983",,3.3,,18.8165692,,1,100,2014,11,90,,Nanoplankton,-,unidentified,single,cells,2–20,µm,diameter,
RB5,11-Nov-2014,90001000,Gyromitus cordiformis,CE,33,CE,"37,175",11.4,11.2,11.2,1123.13194,,1,100,2014,11,90,,Gyromitus,cordiformis,,,,,,,
RB5,26-Nov-2014,01020000,Anabaena,FI,6,CE,"1,871",4.6,4.4,,46.62961256,,7,1152,2014,11,01,,Anabaena,,,,,,,,
RB5,26-Nov-2014,01040000,Aphanizomenon,FI,75,FI,"119,704",158.5,4.4,,1606.694259,,1,1152,2014,11,01,,Aphanizomenon,,,,,,,,
RB5,26-Nov-2014,01780010,Woronichinia naegeliana,CO,0,CE,"2,747",7.5,4.4,,76.02654222,,175,15990.24,2014,11,01,,Woronichinia,naegeliana,,,,,,,
RB5,26-Nov-2014,04100000,Trachelomonas,CE,33,CE,"11,500",8.4,8.9,,348.3837757,,1,100,2014,11,04,,Trachelomonas,,,,,,,,
RB5,26-Nov-2014,05020000,Chroomonas,CE,99,CE,"3,614",5,4.1,3.4,36.49483466,,1,100,2014,11,05,,Chroomonas,,,,,,,,
RB5,26-Nov-2014,05040001,Cryptomonas (small) Length <20 µm,CE,198,CE,"50,740",14.3,7.2,4.752,256.1790367,,1,100,2014,11,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,26-Nov-2014,05040002,Cryptomonas (medium) Length 20-30 µm,CE,14,CE,"25,542",26.7,13.9,9.174,1782.721161,,1,1152,2014,11,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,26-Nov-2014,05100012,Rhodomonas lacustris var. nannoplanctica,CE,693,CE,"62,860",8.7,5.5,,90.67749046,,1,100,2014,11,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,26-Nov-2014,06070110,Gymnodinium helveticum,CE,3,CE,"21,401",36.3,24.4,16.104,7468.421759,,1,1152,2014,11,06,,Gymnodinium,helveticum,,,,,,,
RB5,26-Nov-2014,08010000,Chrysochromulina,CE,66,CE,"2,198",5.5,3.4,3.4,33.29041015,,1,100,2014,11,08,,Chrysochromulina,,,,,,,,
RB5,26-Nov-2014,09310000,Mallomonas,CE,66,CE,"15,075",8.9,7,,228.341426,,1,100,2014,11,09,,Mallomonas,,,,,,,,
RB5,26-Nov-2014,12000001,Small centric diatom (5 - <10 µm diam.),CE,231,CE,"34,505",,6.5,4.5,149.3238258,,1,100,2014,11,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,26-Nov-2014,12000002,Medium centric diatom (10-20 µm diam.),CE,6,CE,"23,153",,19.1,14.1,4039.947566,,1,1152,2014,11,12,,Medium Centric,centric,diatom,(10-20,µm,diam.),,,
RB5,26-Nov-2014,12030000,Aulacoseira,FI,774,CE,"4,811,343",21.3,6,,602.2433117,,10.32592593,576,2014,11,12,,Aulacoseira,,,,,,,,
RB5,26-Nov-2014,13080010,Asterionella formosa,CO,57,CE,"216,829",63.6,5.2,5.2,1719.744,,2.2,1152,2014,11,13,,Asterionella,formosa,,,,,,,
RB5,26-Nov-2014,13370040,Fragilaria crotonensis,CO,3,CE,"5,687",64.6,3.2,3.2,661.504,,3,1152,2014,11,13,,Fragilaria,crotonensis,,,,,,,
RB5,26-Nov-2014,16060000,Carteria,CE,33,CE,"1,065",4.5,3.7,,32.25630257,,1,100,2014,11,16,,Carteria,,,,,,,,
RB5,26-Nov-2014,16180000,Chlamydomonas,CE,33,CE,"8,186",7.4,8,,247.9763801,,1,100,2014,11,16,,Chlamydomonas,,,,,,,,
RB5,26-Nov-2014,17000000,Unidentified green,CE,165,CE,"8,973",,4.7,,54.36159568,,1,100,2014,11,17,,Unidentified green,green,,,,,,,
RB5,26-Nov-2014,17080010,Botryococcus braunii,CO,0,CO,325,60.1,5,,786.7071603,,1,15990.28,2014,11,17,,Botryococcus,braunii,,,,,,,
RB5,26-Nov-2014,17330040,Dictyosphaerium pulchellum,CO,3,CE,"20,741",,6,,113.0973355,,64,1152,2014,11,17,,Dictyosphaerium,pulchellum,,,,,,,
RB5,26-Nov-2014,17540040,Lagerheimia genevensis,CE,33,CE,"3,062",6.1,4.4,,92.7523815,,1,100,2014,11,17,,Lagerheimia,genevensis,,,,,,,
RB5,26-Nov-2014,17580020,Monoraphidium contortum,CE,165,CE,"1,990",23.5,1.4,,12.0584798,,1,100,2014,11,17,,Monoraphidium,contortum,,,,,,,
RB5,26-Nov-2014,17580080,Monoraphidium minutum,CE,99,CE,"3,192",9.5,3.6,,32.23274063,,1,100,2014,11,17,,Monoraphidium,minutum,,,,,,,
RB5,26-Nov-2014,17640000,Oocystis,CO,33,CE,"27,059",14.2,10.5,,819.7200631,,1,100,2014,11,17,,Oocystis,,,,,,,,
RB5,26-Nov-2014,17680030,Pediastrum boryanum,CO,6,CE,"12,507",12.6,9.4,5,396.774,,5.5,1152,2014,11,17,,Pediastrum,boryanum,,,,,,,
RB5,26-Nov-2014,17810000,Scenedesmus,CO,66,CE,"1,098",4.4,1.9,,8.316842952,,2,100,2014,11,17,,Scenedesmus,,,,,,,,
RB5,26-Nov-2014,17960030,Tetraedron minimum,CE,33,CE,"3,378",6.3,5.7,2.85,102.3435,,1,100,2014,11,17,,Tetraedron,minimum,,,,,,,
RB5,26-Nov-2014,18110000,Desmodesmus,CO,66,CE,"6,827",7.9,2.5,,25.85268955,,4,100,2014,11,18,,Desmodesmus,,,,,,,,
RB5,26-Nov-2014,27050000,Cosmarium,CE,1,CE,"4,027",28.8,14,9.24,3901.405686,,1,15990.28,2014,11,27,,Cosmarium,,,,,,,,
RB5,26-Nov-2014,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,99,CE,"21,875",9.1,7.5,,220.8932335,,1,100,2014,11,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
RB5,26-Nov-2014,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,165,CE,"5,956",,4.1,,36.08695121,,1,100,2014,11,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
RB5,12-Dec-2014,01040000,Aphanizomenon,FI,63,FI,"90,365",140.7,4.4,,1426.257932,,1,576,2014,12,01,,Aphanizomenon,,,,,,,,
RB5,12-Dec-2014,04100000,Trachelomonas,CE,9,CE,"24,971",19.1,17,,2890.212881,,1,1152,2014,12,04,,Trachelomonas,,,,,,,,
RB5,12-Dec-2014,05020000,Chroomonas,CE,232,CE,"20,729",7.1,4.9,4.9,89.25840688,,1,100,2014,12,05,,Chroomonas,,,,,,,,
RB5,12-Dec-2014,05040001,Cryptomonas (small) Length <20 µm,CE,166,CE,"38,491",12.6,7.3,4.818,232.0378449,,1,100,2014,12,05,,Cryptomonas,(small),Length,<20,µm,,,,
RB5,12-Dec-2014,05040002,Cryptomonas (medium) Length 20-30 µm,CE,14,CE,"19,262",24,12.7,8.382,1337.707745,,1,1152,2014,12,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
RB5,12-Dec-2014,05040003,Cryptomonas (large) Length >30 µm,CE,3,CE,"7,312",31.9,15.1,10.06666667,2538.937095,,1,1152,2014,12,05,,Cryptomonas,(large),Length,>30,µm,,,,
RB5,12-Dec-2014,05100012,Rhodomonas lacustris var. nannoplanctica,CE,464,CE,"54,975",9.1,6.1,,118.3598959,,1,100,2014,12,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
RB5,12-Dec-2014,06070110,Gymnodinium helveticum,CE,3,CE,"34,900",45.8,25.8,17.028,10535.31312,,1,16024.28,2014,12,06,,Gymnodinium,helveticum,,,,,,,
RB5,12-Dec-2014,12000001,Small centric diatom (5 - <10 µm diam.),CE,664,CE,"99,081",,6.5,4.5,149.3238258,,1,100,2014,12,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
RB5,12-Dec-2014,12000004,Very small centric diatom (<5 µm diam.),CE,133,CE,"9,606",,4.8,4,72.38229474,,1,100,2014,12,12,,Very Small Centric,small,centric,diatom,(<5,µm,diam.),,
RB5,12-Dec-2014,12030000,Aulacoseira,FI,294,CE,"1,712,663",23.7,6.4,,762.4268379,,7.647058824,576,2014,12,12,,Aulacoseira,,,,,,,,
RB5,12-Dec-2014,13080010,Asterionella formosa,CO,40,CE,"282,338",69.8,5.1,5.1,1815.498,,3.857142857,1152,2014,12,13,,Asterionella,formosa,,,,,,,
RB5,12-Dec-2014,13260040,Diatoma tenuis,CO,9,CE,"26,545",54.8,5.8,5.8,1843.472,,1.666666667,1152,2014,12,13,,Diatoma,tenuis,,,,,,,
RB5,12-Dec-2014,13370040,Fragilaria crotonensis,CO,1,CO,"9,992",90.3,50.9,3.5,16086.945,,1,16024.28,2014,12,13,,Fragilaria,crotonensis,,,,,,,
RB5,12-Dec-2014,16490010,Paulschulzia pseudovolvox,CO,6,CE,"4,294",,7.8,,248.4748462,,3,1152,2014,12,16,,Paulschulzia,pseudovolvox,,,,,,,
RB5,12-Dec-2014,17540040,Lagerheimia genevensis,CE,66,CE,"3,064",4.8,3.5,,46.18141201,,1,100,2014,12,17,,Lagerheimia,genevensis,,,,,,,
RB5,12-Dec-2014,17580020,Monoraphidium contortum,CE,33,CE,723,20.8,2,,21.78170906,,1,100,2014,12,17,,Monoraphidium,contortum,,,,,,,
RB5,12-Dec-2014,17580080,Monoraphidium minutum,CE,66,CE,"3,530",9.2,4.7,,53.20496598,,1,100,2014,12,17,,Monoraphidium,minutum,,,,,,,
RB5,12-Dec-2014,17680030,Pediastrum boryanum,CO,3,CO,"11,009",,31.2,5,3822.689941,,1,1152,2014,12,17,,Pediastrum,boryanum,,,,,,,
RB5,12-Dec-2014,18110000,Desmodesmus,CO,133,CE,"11,686",7,3.1,,35.22248963,,2.5,100,2014,12,18,,Desmodesmus,,,,,,,,
RB5,12-Dec-2014,27040000,Closterium,CE,0,CE,"1,996",155.3,15.4,,9642.319638,,1,16024.28,2014,12,27,,Closterium,,,,,,,,
RB5,12-Dec-2014,27050000,Cosmarium,CE,1,CE,"5,085",30,28.1,18.546,8186.088818,,1,16024.28,2014,12,27,,Cosmarium,,,,,,,,
RB5,12-Dec-2014,27370000,Staurastrum,CE,0,CE,"1,300",see calculation spreadsheet,,,6278,6278,1,16024.28,2014,12,27,,Staurastrum,,,,,,,,
RB5,12-Dec-2014,90000005,Nanoplankton - unidentified flagellates 2–20 µm diameter,CE,464,CE,"8,740",,3.3,,18.8165692,,1,100,2014,12,90,,Nanoplankton,-,unidentified,flagellates,2–20,µm,diameter,,
Sl8,06-Jan-2015,01020000,Anabaena,FI,0,CE,"1,523",7.1,5.8,,125.058426,,29.5,15990.24,2015,1,01,,Anabaena,,,,,,,,
Sl8,06-Jan-2015,01040000,Aphanizomenon,FI,11,FI,"28,757",247.5,4.4,,2508.875893,,1,1152,2015,1,01,,Aphanizomenon,,,,,,,,
Sl8,06-Jan-2015,01780010,Woronichinia naegeliana,CO,0,CE,588,5.3,3.7,,37.99075636,,75,15990.24,2015,1,01,,Woronichinia,naegeliana,,,,,,,
Sl8,06-Jan-2015,05020000,Chroomonas,CE,198,CE,"15,971",7.7,5,4,80.63421144,,1,100,2015,1,05,,Chroomonas,,,,,,,,
Sl8,06-Jan-2015,05040001,Cryptomonas (small) Length <20 µm,CE,132,CE,"42,866",13.5,8.3,5.533333333,324.6364769,,1,100,2015,1,05,,Cryptomonas,(small),Length,<20,µm,,,,
Sl8,06-Jan-2015,05040002,Cryptomonas (medium) Length 20-30 µm,CE,11,CE,"23,399",26.7,14.8,9.866666667,2041.465549,,1,1152,2015,1,05,,Cryptomonas,(medium),Length,20-30,µm,,,,
Sl8,06-Jan-2015,05100012,Rhodomonas lacustris var. nannoplanctica,CE,495,CE,"47,157",8.8,5.6,,95.2363341,,1,100,2015,1,05,,Rhodomonas,lacustris,var.,nannoplanctica,,,,,
Sl8,06-Jan-2015,06070110,Gymnodinium helveticum,CE,6,CE,"35,024",39.7,21,14,6111.340189,,1,1152,2015,1,06,,Gymnodinium,helveticum,,,,,,,
Sl8,06-Jan-2015,12000001,Small centric diatom (5 - <10 µm diam.),CE,264,CE,"53,324",,7.1,5.1,201.9187992,,1,100,2015,1,12,,Small Centric,centric,diatom,(5,-,<10,µm,diam.),
Sl8,06-Jan-2015,12000004,Very small centric diatom (<5 µm diam.),CE,429,CE,"18,696",,4.3,3,43.56603612,,1,100,2015,1,12,,Very Small Centric,small,centric,diatom,(<5,µm,diam.),,
Sl8,06-Jan-2015,12030000,Aulacoseira,FI,117,CE,"339,920",21.5,5,,422.1515128,,4.857142857,1152,2015,1,12,,Aulacoseira,,,,,,,,
Sl8,06-Jan-2015,12030000,Aulacoseira,FI,20,CE,"52,460",14.4,6.9,,538.4564145,,6.853658537,1152,2015,1,12,,Aulacoseira,,,,,,,,
Sl8,06-Jan-2015,13000001,Small pennate diatom <10 µm diam,CE,3,CE,"7,414",82.5,5.6,5.6,2587.2,,1,1152,2015,1,13,,Small Pennate diatom,pennate,diatom,<10,µm,diam,,,
Sl8,06-Jan-2015,13080010,Asterionella formosa,CO,63,CE,"531,926",66.7,5.1,5.1,1734.867,,4.863636364,1152,2015,1,13,,Asterionella,formosa,,,,,,,
Sl8,06-Jan-2015,13260040,Diatoma tenuis,CO,6,CE,"46,642",66.8,5.9,5.9,2325.308,,3.5,1152,2015,1,13,,Diatoma,tenuis,,,,,,,
Sl8,06-Jan-2015,13370040,Fragilaria crotonensis,CO,0,CO,"1,130",22.5,56.6,4.3,5476.05,,1,15990.24,2015,1,13,,Fragilaria,crotonensis,,,,,,,
Sl8,06-Jan-2015,16180000,Chlamydomonas,CE,66,CE,"6,552",6.5,5.4,,99.24291193,,1,100,2015,1,16,,Chlamydomonas,,,,,,,,
Sl8,06-Jan-2015,16470010,Pandorina morum,CO,1,CE,"2,321",,7.1,,187.4017614,,15,15990.24,2015,1,16,,Pandorina,morum,,,,,,,
Sl8,06-Jan-2015,17210010,Coenochloris fottii,CO,0,CE,"2,278",7.6,7.6,,229.8472961,,24,15990.24,2015,1,17,,Coenochloris,fottii,,,,,,,
Sl8,06-Jan-2015,17330040,Dictyosphaerium pulchellum,CO,0,CE,"2,700",,5.8,,102.1604043,,64,15990.24,2015,1,17,,Dictyosphaerium,pulchellum,,,,,,,
Sl8,06-Jan-2015,17540040,Lagerheimia genevensis,CE,165,CE,"6,893",4.6,3.4,,41.76433274,,1,100,2015,1,17,,Lagerheimia,genevensis,,,,,,,
Sl8,06-Jan-2015,17580020,Monoraphidium contortum,CE,33,CE,727,23.3,1.9,,22.02073191,,1,100,2015,1,17,,Monoraphidium,contortum,,,,,,,
Sl8,06-Jan-2015,17580080,Monoraphidium minutum,CE,66,CE,"4,861",10.4,5.2,,73.62217664,,1,100,2015,1,17,,Monoraphidium,minutum,,,,,,,
Sl8,06-Jan-2015,17680030,Pediastrum boryanum,CO,1,CO,"6,508",,44.8,5,7881.627649,,1,15990.24,2015,1,17,,Pediastrum,boryanum,,,,,,,
Sl8,06-Jan-2015,17970050,Tetrastrum staurogeniaeforme,CO,33,CE,"1,678",3.5,3.1,,12.70525519,,4,100,2015,1,17,,Tetrastrum,staurogeniaeforme,,,,,,,
Sl8,06-Jan-2015,18110000,Desmodesmus,CO,198,CE,"15,210",6.4,2.5,,20.94395102,,3.666666667,100,2015,1,18,,Desmodesmus,,,,,,,,
