"","YearMonth","Year","Month","Season","Cryto.Biovolume","Cyano.Biovolume","Diatoms.Biovolume","Greens.Biovolume","waterlevel.masl","Daphnia","RB5.ChlA","RB5.DO","RB5.NO3","RB5.pH","RB5.SD","RB5.SRP","RB5.SRSi","RB5.Temp","RB5.TON","RB5.TP"
"1575",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1576",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1577",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1578",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1579",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1580",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1581",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1582",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1583",2016-07-01,2016,7,"Summer",128595.1516,2774269.34,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1584",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1585",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1586",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1587",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1588",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1589",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1590",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1591",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1592",2016-07-01,2016,7,"Summer",128595.1516,437050.6274,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1593",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1594",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1595",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1596",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1597",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1598",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1599",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1600",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1601",2016-07-01,2016,7,"Summer",128595.1516,1285093.899,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1602",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1603",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1604",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1605",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1606",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1607",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1608",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1609",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1610",2016-07-01,2016,7,"Summer",160967.2894,2774269.34,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1611",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1612",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1613",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1614",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1615",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1616",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1617",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1618",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1619",2016-07-01,2016,7,"Summer",160967.2894,437050.6274,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1620",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1621",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1622",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1623",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1624",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1625",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1626",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1627",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1628",2016-07-01,2016,7,"Summer",160967.2894,1285093.899,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1629",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1630",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1631",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1632",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1633",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1634",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1635",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1636",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1637",2016-07-01,2016,7,"Summer",389171.2841,2774269.34,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1638",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1639",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1640",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1641",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1642",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1643",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1644",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1645",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1646",2016-07-01,2016,7,"Summer",389171.2841,437050.6274,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1647",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,358551.6809,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1648",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,358551.6809,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1649",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,358551.6809,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1650",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,907770.7318,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1651",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,907770.7318,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1652",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,907770.7318,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1653",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,2256929.886,205147.4379,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1654",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,2256929.886,320015.1224,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1655",2016-07-01,2016,7,"Summer",389171.2841,1285093.899,2256929.886,238932.5937,NA,4.91666666666667,16.86,NA,NA,NA,NA,10.17,NA,NA,NA,41.5333333333333
"1656",2016-08-01,2016,8,"Summer",365856.0308,815636.3243,1929167.791,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1657",2016-08-01,2016,8,"Summer",365856.0308,815636.3243,1929167.791,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1658",2016-08-01,2016,8,"Summer",365856.0308,815636.3243,3554130.608,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1659",2016-08-01,2016,8,"Summer",365856.0308,815636.3243,3554130.608,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1660",2016-08-01,2016,8,"Summer",365856.0308,464044.5281,1929167.791,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1661",2016-08-01,2016,8,"Summer",365856.0308,464044.5281,1929167.791,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1662",2016-08-01,2016,8,"Summer",365856.0308,464044.5281,3554130.608,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1663",2016-08-01,2016,8,"Summer",365856.0308,464044.5281,3554130.608,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1664",2016-08-01,2016,8,"Summer",523451.3097,815636.3243,1929167.791,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1665",2016-08-01,2016,8,"Summer",523451.3097,815636.3243,1929167.791,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1666",2016-08-01,2016,8,"Summer",523451.3097,815636.3243,3554130.608,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1667",2016-08-01,2016,8,"Summer",523451.3097,815636.3243,3554130.608,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1668",2016-08-01,2016,8,"Summer",523451.3097,464044.5281,1929167.791,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1669",2016-08-01,2016,8,"Summer",523451.3097,464044.5281,1929167.791,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1670",2016-08-01,2016,8,"Summer",523451.3097,464044.5281,3554130.608,922855.4299,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1671",2016-08-01,2016,8,"Summer",523451.3097,464044.5281,3554130.608,405712.8764,NA,3.575,21.695,NA,NA,NA,NA,16.575,NA,NA,NA,79.095
"1672",2016-09-01,2016,9,"Autumn",257090.5285,361179.7233,19519475.35,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1673",2016-09-01,2016,9,"Autumn",257090.5285,361179.7233,19519475.35,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1674",2016-09-01,2016,9,"Autumn",257090.5285,361179.7233,19975604.78,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1675",2016-09-01,2016,9,"Autumn",257090.5285,361179.7233,19975604.78,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1676",2016-09-01,2016,9,"Autumn",257090.5285,187292.8815,19519475.35,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1677",2016-09-01,2016,9,"Autumn",257090.5285,187292.8815,19519475.35,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1678",2016-09-01,2016,9,"Autumn",257090.5285,187292.8815,19975604.78,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1679",2016-09-01,2016,9,"Autumn",257090.5285,187292.8815,19975604.78,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1680",2016-09-01,2016,9,"Autumn",155863.166,361179.7233,19519475.35,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1681",2016-09-01,2016,9,"Autumn",155863.166,361179.7233,19519475.35,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1682",2016-09-01,2016,9,"Autumn",155863.166,361179.7233,19975604.78,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1683",2016-09-01,2016,9,"Autumn",155863.166,361179.7233,19975604.78,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1684",2016-09-01,2016,9,"Autumn",155863.166,187292.8815,19519475.35,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1685",2016-09-01,2016,9,"Autumn",155863.166,187292.8815,19519475.35,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1686",2016-09-01,2016,9,"Autumn",155863.166,187292.8815,19975604.78,303030.3876,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1687",2016-09-01,2016,9,"Autumn",155863.166,187292.8815,19975604.78,352097.2382,NA,1.325,42.045,NA,NA,NA,NA,6.29,NA,NA,NA,85.74
"1688",2016-10-01,2016,10,"Autumn",232007.0163,408376.7993,11532080.07,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1689",2016-10-01,2016,10,"Autumn",232007.0163,408376.7993,11532080.07,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1690",2016-10-01,2016,10,"Autumn",232007.0163,408376.7993,2943076.002,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1691",2016-10-01,2016,10,"Autumn",232007.0163,408376.7993,2943076.002,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1692",2016-10-01,2016,10,"Autumn",232007.0163,53407.15971,11532080.07,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1693",2016-10-01,2016,10,"Autumn",232007.0163,53407.15971,11532080.07,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1694",2016-10-01,2016,10,"Autumn",232007.0163,53407.15971,2943076.002,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1695",2016-10-01,2016,10,"Autumn",232007.0163,53407.15971,2943076.002,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1696",2016-10-01,2016,10,"Autumn",234414.9393,408376.7993,11532080.07,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1697",2016-10-01,2016,10,"Autumn",234414.9393,408376.7993,11532080.07,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1698",2016-10-01,2016,10,"Autumn",234414.9393,408376.7993,2943076.002,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1699",2016-10-01,2016,10,"Autumn",234414.9393,408376.7993,2943076.002,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1700",2016-10-01,2016,10,"Autumn",234414.9393,53407.15971,11532080.07,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1701",2016-10-01,2016,10,"Autumn",234414.9393,53407.15971,11532080.07,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1702",2016-10-01,2016,10,"Autumn",234414.9393,53407.15971,2943076.002,407468.4308,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1703",2016-10-01,2016,10,"Autumn",234414.9393,53407.15971,2943076.002,228018.217,NA,0.725,21.49,NA,NA,NA,NA,14.87,NA,NA,NA,57.265
"1704",2016-11-01,2016,11,"Autumn",247984.9591,17263.75378,2561667.438,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1705",2016-11-01,2016,11,"Autumn",247984.9591,17263.75378,2561667.438,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1706",2016-11-01,2016,11,"Autumn",247984.9591,17263.75378,4463324.372,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1707",2016-11-01,2016,11,"Autumn",247984.9591,17263.75378,4463324.372,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1708",2016-11-01,2016,11,"Autumn",247984.9591,32221.5078,2561667.438,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1709",2016-11-01,2016,11,"Autumn",247984.9591,32221.5078,2561667.438,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1710",2016-11-01,2016,11,"Autumn",247984.9591,32221.5078,4463324.372,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1711",2016-11-01,2016,11,"Autumn",247984.9591,32221.5078,4463324.372,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1712",2016-11-01,2016,11,"Autumn",203963.309,17263.75378,2561667.438,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1713",2016-11-01,2016,11,"Autumn",203963.309,17263.75378,2561667.438,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1714",2016-11-01,2016,11,"Autumn",203963.309,17263.75378,4463324.372,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1715",2016-11-01,2016,11,"Autumn",203963.309,17263.75378,4463324.372,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1716",2016-11-01,2016,11,"Autumn",203963.309,32221.5078,2561667.438,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1717",2016-11-01,2016,11,"Autumn",203963.309,32221.5078,2561667.438,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1718",2016-11-01,2016,11,"Autumn",203963.309,32221.5078,4463324.372,170153.9939,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1719",2016-11-01,2016,11,"Autumn",203963.309,32221.5078,4463324.372,95840.42833,NA,0.025,21.07,NA,NA,NA,NA,5.72,NA,NA,NA,45.035
"1720",2016-12-01,2016,12,"Winter",131199.3239,22218.14787,2356994.355,38976.93555,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1721",2016-12-01,2016,12,"Winter",131199.3239,22218.14787,2356994.355,122104.1877,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1722",2016-12-01,2016,12,"Winter",131199.3239,22218.14787,2921936.675,38976.93555,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1723",2016-12-01,2016,12,"Winter",131199.3239,22218.14787,2921936.675,122104.1877,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1724",2016-12-01,2016,12,"Winter",131199.3239,31377.37719,2356994.355,38976.93555,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1725",2016-12-01,2016,12,"Winter",131199.3239,31377.37719,2356994.355,122104.1877,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1726",2016-12-01,2016,12,"Winter",131199.3239,31377.37719,2921936.675,38976.93555,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1727",2016-12-01,2016,12,"Winter",131199.3239,31377.37719,2921936.675,122104.1877,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
"1728",2016-12-01,2016,12,"Winter",302996.0223,22218.14787,2356994.355,38976.93555,NA,0.1,12.045,NA,NA,NA,NA,11.255,NA,NA,NA,33.905
